INDIVIDUAL	METRIC	MEAN	SD	SAMPLE_SIZE	EXPERIMENT
3-08	N_CLONES_LARGE	55.85	2.888725816360089	4300	ageing
3-08	PC_CLONES_SMALL	0.97665548743212	0.0012382091647098145	4300	ageing
3-08	P20	0.26138372093023254	0.0020545560710283507	4300	ageing
3-09	N_CLONES	2225.95	7.728791013238474	4300	ageing
3-09	N_CLONES_SINGLE	1629.7	11.267559395753905	4300	ageing
3-09	N_CLONES_SMALL	2123.15	8.536454336056567	4300	ageing
3-09	N_CLONES_LARGE	102.8	2.142305693455191	4300	ageing
3-09	PC_CLONES_SMALL	0.9538161263264485	0.00101541616998297	4300	ageing
3-09	P20	0.22560465116279071	0.0015552961871699899	4300	ageing
4-02	N_CLONES	2418.75	7.642505789127156	4300	ageing
4-02	N_CLONES_SINGLE	1732.3	10.037298860801776	4300	ageing
4-02	N_CLONES_SMALL	2328.5	8.888194417315589	4300	ageing
4-02	N_CLONES_LARGE	90.25	2.381397201556042	4300	ageing
4-02	PC_CLONES_SMALL	0.9626857713646934	0.0010384903563775045	4300	ageing
4-02	P20	0.1571279069767442	0.0010130654258385314	4300	ageing
1-02	N_CLONES	2921.25	14.355908374713106	4400	ageing
1-02	N_CLONES_SINGLE	2288.95	19.664220781596416	4400	ageing
1-02	N_CLONES_SMALL	2845.7	16.332402408128836	4400	ageing
1-02	N_CLONES_LARGE	75.55	3.720144309594794	4400	ageing
1-02	PC_CLONES_SMALL	0.9741345799144432	0.0013310261792996339	4400	ageing
1-02	P20	0.09704545454545455	0.0030151134457776364	4400	ageing
1-03	N_CLONES	2341.35	5.833433583098469	4400	ageing
1-03	N_CLONES_SINGLE	1560.95	7.148610464904866	4400	ageing
1-03	N_CLONES_SMALL	2170.4	7.074044477041256	4400	ageing
1-03	N_CLONES_LARGE	170.95	1.8488972531299783	4400	ageing
1-03	PC_CLONES_SMALL	0.9269850437873876	9.082432875538118e-4	4400	ageing
1-03	P20	0.07785227272727273	6.817184935097581e-4	4400	ageing
1-04	N_CLONES	2569.05	17.67387307507	4400	ageing
1-04	N_CLONES_SINGLE	1858.5	26.619146255438416	4400	ageing
1-04	N_CLONES_SMALL	2452.95	20.376650724219672	4400	ageing
1-04	N_CLONES_LARGE	116.1	5.437685266051316	4400	ageing
1-04	PC_CLONES_SMALL	0.9548008405443527	0.002260187037511893	4400	ageing
1-04	P20	0.10143181818181818	0.0027253781298038665	4400	ageing
1-05	N_CLONES	2641.7	16.422385236076558	4400	ageing
1-05	N_CLONES_SINGLE	2032.75	21.324251082055056	4400	ageing
1-05	N_CLONES_SMALL	2561.75	20.855076373063604	4400	ageing
1-05	N_CLONES_LARGE	79.95	5.114221657094531	4400	ageing
1-05	PC_CLONES_SMALL	0.9697248026761668	0.002094015371962628	4400	ageing
1-05	P20	0.1587840909090909	0.0022658688382156027	4400	ageing
1-06	N_CLONES	2783.3	13.98156681228237	4400	ageing
1-06	N_CLONES_SINGLE	2106.65	22.679169668268397	4400	ageing
1-06	N_CLONES_SMALL	2685.15	15.655081569489456	4400	ageing
1-06	N_CLONES_LARGE	98.15	3.9904491239115325	4400	ageing
1-06	PC_CLONES_SMALL	0.9647331709845626	0.0014987104564807851	4400	ageing
1-06	P20	0.0868409090909091	0.0019311496169316373	4400	ageing
1-07	N_CLONES	2212.95	13.003946769306133	4400	ageing
1-07	N_CLONES_SINGLE	1570.85	17.57173268274032	4400	ageing
1-07	N_CLONES_SMALL	2092.75	13.57193311290078	4400	ageing
1-07	N_CLONES_LARGE	120.2	4.262443084972699	4400	ageing
1-07	PC_CLONES_SMALL	0.945681863173579	0.0019500471817674987	4400	ageing
1-07	P20	0.20255681818181817	0.0030889338960521746	4400	ageing
1-08	N_CLONES	2419.45	20.059057542010397	4400	ageing
1-08	N_CLONES_SINGLE	1816.55	23.473333134027914	4400	ageing
1-08	N_CLONES_SMALL	2303.05	23.74087082161101	4400	ageing
1-08	N_CLONES_LARGE	116.4	5.959512519802623	4400	ageing
1-08	PC_CLONES_SMALL	0.9518765009219007	0.0027057732307695457	4400	ageing
1-08	P20	0.16542045454545454	0.0029799925485454997	4400	ageing
1-10	N_CLONES	3080.8	26.544104311206482	4400	ageing
1-10	N_CLONES_SINGLE	2556.85	37.576973632377864	4400	ageing
1-10	N_CLONES_SMALL	3011.8	28.57050374443066	4400	ageing
1-10	N_CLONES_LARGE	69	4.790341159150633	4400	ageing
1-10	PC_CLONES_SMALL	0.9775972017083876	0.001631597492679242	4400	ageing
1-10	P20	0.10657954545454545	0.0030726973682755347	4400	ageing
2-02	N_CLONES	2858.95	12.128587369473305	4400	ageing
2-02	N_CLONES_SINGLE	2307.5	19.492238671354624	4400	ageing
2-02	N_CLONES_SMALL	2796.4	12.816108285238048	4400	ageing
2-02	N_CLONES_LARGE	62.55	2.87411313552363	4400	ageing
2-02	PC_CLONES_SMALL	0.9781204463739513	0.0010221149922295548	4400	ageing
2-02	P20	0.15261363636363637	0.0024737640311777234	4400	ageing
2-03	N_CLONES	2714.55	16.750412406549092	4400	ageing
2-03	N_CLONES_SINGLE	2167.15	21.859058100765267	4400	ageing
2-03	N_CLONES_SMALL	2659.85	18.53382398694202	4400	ageing
2-03	N_CLONES_LARGE	54.7	3.5850567051229985	4400	ageing
2-03	PC_CLONES_SMALL	0.9798453808049477	0.0013776423940599894	4400	ageing
2-03	P20	0.19388636363636363	0.0028279849562136456	4400	ageing
2-04	N_CLONES	2626.7	19.23839363028224	4400	ageing
2-04	N_CLONES_SINGLE	2094.75	26.287629670326126	4400	ageing
2-04	N_CLONES_SMALL	2563.4	21.074804113468115	4400	ageing
2-04	N_CLONES_LARGE	63.3	3.7570985445798746	4400	ageing
2-04	PC_CLONES_SMALL	0.9758960054826784	0.0015089657767791316	4400	ageing
2-04	P20	0.21157954545454546	0.004174110720199003	4400	ageing
2-05	N_CLONES	2706.7	10.115647077151005	4400	ageing
2-05	N_CLONES_SINGLE	2061.55	13.492590559266223	4400	ageing
2-05	N_CLONES_SMALL	2634.65	11.49496457264292	4400	ageing
2-05	N_CLONES_LARGE	72.05	3.501503436495454	4400	ageing
2-05	PC_CLONES_SMALL	0.9733793804368147	0.0013218928257608808	4400	ageing
2-05	P20	0.14985227272727272	0.0020344934914752495	4400	ageing
2-06	N_CLONES	1934.65	10.408877789757417	4400	ageing
2-06	N_CLONES_SINGLE	1349.05	10.971134374971633	4400	ageing
2-06	N_CLONES_SMALL	1824.25	10.891208429399907	4400	ageing
2-06	N_CLONES_LARGE	110.4	3.5153797429071734	4400	ageing
2-06	PC_CLONES_SMALL	0.9429341144551701	0.0018380526641828775	4400	ageing
2-06	P20	0.2943636363636364	0.002154332454696542	4400	ageing
2-07	N_CLONES	2725.35	12.712509380009994	4400	ageing
2-07	N_CLONES_SINGLE	2146.75	16.107778441355265	4400	ageing
2-07	N_CLONES_SMALL	2665.15	13.164045930608033	4400	ageing
2-07	N_CLONES_LARGE	60.2	2.930780388260186	4400	ageing
2-07	PC_CLONES_SMALL	0.9779104303807806	0.0010870766150500952	4400	ageing
2-07	P20	0.17686363636363636	0.0031874522913469413	4400	ageing
2-09	N_CLONES	2939.05	21.970015451687065	4400	ageing
2-09	N_CLONES_SINGLE	2270.4	27.174678616218017	4400	ageing
2-09	N_CLONES_SMALL	2863.2	26.3510710857912	4400	ageing
2-09	N_CLONES_LARGE	75.85	5.508605707627408	4400	ageing
2-09	PC_CLONES_SMALL	0.974180944382635	0.002034025466188413	4400	ageing
2-09	P20	0.08492045454545455	0.002152659774821163	4400	ageing
3-01	N_CLONES	2663	14.574671613164359	4400	ageing
3-01	N_CLONES_SINGLE	2040.4	19.760140634487826	4400	ageing
3-01	N_CLONES_SMALL	2595.85	16.784312851431746	4400	ageing
3-01	N_CLONES_LARGE	67.15	3.7031281229167377	4400	ageing
3-01	PC_CLONES_SMALL	0.9747796241241452	0.0014693290814300631	4400	ageing
3-01	P20	0.1708409090909091	0.0018003008303058186	4400	ageing
3-02	N_CLONES	2679.85	12.724923740853079	4400	ageing
3-02	N_CLONES_SINGLE	2035.45	15.716149923599374	4400	ageing
3-02	N_CLONES_SMALL	2604	14.700519145863344	4400	ageing
3-02	N_CLONES_LARGE	75.85	3.328900561351814	4400	ageing
3-02	PC_CLONES_SMALL	0.9716927092459208	0.0013173533087904627	4400	ageing
3-02	P20	0.146125	0.0026662582830325947	4400	ageing
3-04	N_CLONES	2053.5	7.790007094112032	4400	ageing
3-04	N_CLONES_SINGLE	1344.5	11.161493957729004	4400	ageing
3-04	N_CLONES_SMALL	1905.7	8.092231492383037	4400	ageing
3-04	N_CLONES_LARGE	147.8	2.117595458607661	4400	ageing
3-04	PC_CLONES_SMALL	0.9280243129145147	0.0010668251171391551	4400	ageing
3-04	P20	0.17939772727272726	0.001360193020997926	4400	ageing
3-05	N_CLONES	1976.75	21.768821257646646	4400	ageing
3-05	N_CLONES_SINGLE	1661.25	23.501119794149115	4400	ageing
3-05	N_CLONES_SMALL	1934.8	22.291371944272402	4400	ageing
3-05	N_CLONES_LARGE	41.95	3.940010686600522	4400	ageing
3-05	PC_CLONES_SMALL	0.9787750327397201	0.002016740876176612	4400	ageing
3-05	P20	0.4471136363636364	0.005215088775389085	4400	ageing
3-06	N_CLONES	2154.1	18.566806828032483	4400	ageing
3-06	N_CLONES_SINGLE	1772.45	20.909516846088103	4400	ageing
3-06	N_CLONES_SMALL	2110.55	19.885130652138837	4400	ageing
3-06	N_CLONES_LARGE	43.55	2.438183102661747	4400	ageing
3-06	PC_CLONES_SMALL	0.979776738177166	0.0012252302927806785	4400	ageing
3-06	P20	0.38472727272727275	0.004357726260840539	4400	ageing
3-07	N_CLONES	2896.75	16.558906015224938	4400	ageing
3-07	N_CLONES_SINGLE	2300.45	26.069694040560222	4400	ageing
3-07	N_CLONES_SMALL	2834.05	17.02158072936576	4400	ageing
3-07	N_CLONES_LARGE	62.7	3.147262804071935	4400	ageing
3-07	PC_CLONES_SMALL	0.9783540533197728	0.0011005111469119411	4400	ageing
3-07	P20	0.13164772727272728	0.002427588773933593	4400	ageing
3-08	N_CLONES	2435.35	8.68316580637803	4400	ageing
3-08	N_CLONES_SINGLE	1880.85	13.807987772148028	4400	ageing
3-08	N_CLONES_SMALL	2376.95	8.846497969015168	4400	ageing
3-08	N_CLONES_LARGE	58.4	2.7222281895148823	4400	ageing
3-08	PC_CLONES_SMALL	0.9760199455663027	0.0011117430147455428	4400	ageing
3-08	P20	0.2610227272727273	0.0017750567445242384	4400	ageing
3-09	N_CLONES	2266.15	5.659412281184421	4400	ageing
3-09	N_CLONES_SINGLE	1655.6	7.293833011524188	4400	ageing
3-09	N_CLONES_SMALL	2159.6	5.941823218330779	4400	ageing
3-09	N_CLONES_LARGE	106.55	2.0641042405337657	4400	ageing
3-09	PC_CLONES_SMALL	0.9529817427274444	9.130521284535109e-4	4400	ageing
3-09	P20	0.22527272727272726	0.0014959711008506332	4400	ageing
4-02	N_CLONES	2459.75	4.076569765456195	4400	ageing
4-02	N_CLONES_SINGLE	1756.4	5.547877735532846	4400	ageing
4-02	N_CLONES_SMALL	2365.55	4.570788254027733	4400	ageing
4-02	N_CLONES_LARGE	94.2	1.7651599003161755	4400	ageing
4-02	PC_CLONES_SMALL	0.9617032337098703	7.252527464379845e-4	4400	ageing
4-02	P20	0.15711363636363637	7.037926213995796e-4	4400	ageing
1-02	N_CLONES	2978.25	17.188965248547962	4500	ageing
1-02	N_CLONES_SINGLE	2330	28.46234816661996	4500	ageing
1-02	N_CLONES_SMALL	2900.2	19.88810805746145	4500	ageing
1-02	N_CLONES_LARGE	78.05	4.4777226354476225	4500	ageing
1-02	PC_CLONES_SMALL	0.9737882186331773	0.0015872755266064758	4500	ageing
1-02	P20	0.09621111111111111	0.0026894494606813954	4500	ageing
1-04	N_CLONES	2620.45	14.380084913006014	4500	ageing
1-04	N_CLONES_SINGLE	1902.7	19.388276435977872	4500	ageing
1-04	N_CLONES_SMALL	2499.35	15.407704839496784	4500	ageing
1-04	N_CLONES_LARGE	121.1	3.9323222012872803	4500	ageing
1-04	PC_CLONES_SMALL	0.9537842030217293	0.0015566496094496212	4500	ageing
1-04	P20	0.10085555555555556	0.0019905886428137998	4500	ageing
1-05	N_CLONES	2681.35	15.304883981403144	4500	ageing
1-05	N_CLONES_SINGLE	2048.25	17.929320297094073	4500	ageing
1-05	N_CLONES_SMALL	2598.35	16.881241535783843	4500	ageing
1-05	N_CLONES_LARGE	83	4.052289801035823	4500	ageing
1-05	PC_CLONES_SMALL	0.9690422264481651	0.0015705647953230528	4500	ageing
1-05	P20	0.15824444444444444	0.0034274434234648782	4500	ageing
1-06	N_CLONES	2830.3	15.238800892182395	4500	ageing
1-06	N_CLONES_SINGLE	2133.95	19.17365242640069	4500	ageing
1-06	N_CLONES_SMALL	2728.6	18.45449595769637	4500	ageing
1-06	N_CLONES_LARGE	101.7	5.292497172015255	4500	ageing
1-06	PC_CLONES_SMALL	0.9640616311825939	0.0019756751244645893	4500	ageing
1-06	P20	0.08658888888888888	0.0017781797791099794	4500	ageing
1-07	N_CLONES	2250.75	17.80560231175038	4500	ageing
1-07	N_CLONES_SINGLE	1592.75	21.773656221754717	4500	ageing
1-07	N_CLONES_SMALL	2128.65	19.50512753098528	4500	ageing
1-07	N_CLONES_LARGE	122.1	5.025199655630348	4500	ageing
1-07	PC_CLONES_SMALL	0.9457446406762561	0.0023598164645158466	4500	ageing
1-07	P20	0.20301111111111111	0.002925521229445725	4500	ageing
1-08	N_CLONES	2465.55	17.470200191664723	4500	ageing
1-08	N_CLONES_SINGLE	1850	22.08357331878869	4500	ageing
1-08	N_CLONES_SMALL	2345.2	19.55451219970524	4500	ageing
1-08	N_CLONES_LARGE	120.35	5.94956875925076	4500	ageing
1-08	PC_CLONES_SMALL	0.9511817868564922	0.002506442767721742	4500	ageing
1-08	P20	0.1643777777777778	0.003216348750563312	4500	ageing
1-10	N_CLONES	3138.7	23.929941605928708	4500	ageing
1-10	N_CLONES_SINGLE	2604.1	31.293012504055074	4500	ageing
1-10	N_CLONES_SMALL	3067.35	25.46054739561211	4500	ageing
1-10	N_CLONES_LARGE	71.35	4.15837772011609	4500	ageing
1-10	PC_CLONES_SMALL	0.9772635992343612	0.001386156853511835	4500	ageing
1-10	P20	0.10656666666666667	0.0032432065250308363	4500	ageing
2-02	N_CLONES	2914.5	14.58369673732678	4500	ageing
2-02	N_CLONES_SINGLE	2349.65	22.48806701107805	4500	ageing
2-02	N_CLONES_SMALL	2850.6	15.201800447384688	4500	ageing
2-02	N_CLONES_LARGE	63.9	2.4039441275580953	4500	ageing
2-02	PC_CLONES_SMALL	0.9780739196554458	8.522994241399779e-4	4500	ageing
2-02	P20	0.15235555555555555	0.0020461218646161566	4500	ageing
2-03	N_CLONES	2763.3	8.974232117861849	4500	ageing
2-03	N_CLONES_SINGLE	2197.8	12.717993883512158	4500	ageing
2-03	N_CLONES_SMALL	2705.55	9.976155783192558	4500	ageing
2-03	N_CLONES_LARGE	57.75	3.2747036828583918	4500	ageing
2-03	PC_CLONES_SMALL	0.9791003483512586	0.00119631533556694	4500	ageing
2-03	P20	0.19344444444444445	0.0031240333137706852	4500	ageing
2-04	N_CLONES	2673.8	15.595545922845373	4500	ageing
2-04	N_CLONES_SINGLE	2130.6	22.253089673121796	4500	ageing
2-04	N_CLONES_SMALL	2607.2	15.319749894894018	4500	ageing
2-04	N_CLONES_LARGE	66.6	3.1187041843486347	4500	ageing
2-04	PC_CLONES_SMALL	0.9750920304168466	0.0011493949915520715	4500	ageing
2-04	P20	0.21133333333333335	0.003778809628603529	4500	ageing
2-05	N_CLONES	2753.5	9.610849132757812	4500	ageing
2-05	N_CLONES_SINGLE	2090.15	13.507405376311173	4500	ageing
2-05	N_CLONES_SMALL	2679.45	10.55050510140329	4500	ageing
2-05	N_CLONES_LARGE	74.05	1.9324105480761042	4500	ageing
2-05	PC_CLONES_SMALL	0.973105689621225	7.442741816328223e-4	4500	ageing
2-05	P20	0.1497111111111111	0.0012258849954593079	4500	ageing
2-06	N_CLONES	1965.3	6.641971806149452	4500	ageing
2-06	N_CLONES_SINGLE	1363.95	8.029386815416165	4500	ageing
2-06	N_CLONES_SMALL	1850.5	7.330541733409827	4500	ageing
2-06	N_CLONES_LARGE	114.8	3.0881777968995174	4500	ageing
2-06	PC_CLONES_SMALL	0.9415858792190192	0.001586089255092677	4500	ageing
2-06	P20	0.29394444444444445	0.002103093423820669	4500	ageing
2-07	N_CLONES	2784.5	10.758105879069195	4500	ageing
2-07	N_CLONES_SINGLE	2186.55	16.08030832383116	4500	ageing
2-07	N_CLONES_SMALL	2722.1	11.616231837616843	4500	ageing
2-07	N_CLONES_LARGE	62.4	2.521486612465374	4500	ageing
2-07	PC_CLONES_SMALL	0.9775891240302444	9.309676231305842e-4	4500	ageing
2-07	P20	0.17553333333333335	0.002274130584537654	4500	ageing
2-09	N_CLONES	2987.5	18.90279845614623	4500	ageing
2-09	N_CLONES_SINGLE	2292.05	27.74598121682148	4500	ageing
2-09	N_CLONES_SMALL	2907.4	21.938670496588774	4500	ageing
2-09	N_CLONES_LARGE	80.1	4.529435889123966	4500	ageing
2-09	PC_CLONES_SMALL	0.973181771093469	0.001623599413004723	4500	ageing
2-09	P20	0.084	0.0019797545807826666	4500	ageing
3-01	N_CLONES	2719.1	14.476478199224823	4500	ageing
3-01	N_CLONES_SINGLE	2081.7	21.009020618972723	4500	ageing
3-01	N_CLONES_SMALL	2648.5	15.995065028412917	4500	ageing
3-01	N_CLONES_LARGE	70.6	3.6906710272766046	4500	ageing
3-01	PC_CLONES_SMALL	0.9740327239463052	0.0014072119270757252	4500	ageing
3-01	P20	0.1705888888888889	0.002266546264432058	4500	ageing
3-02	N_CLONES	2727.95	10.63002203295236	4500	ageing
3-02	N_CLONES_SINGLE	2068.25	13.158447356816277	4500	ageing
3-02	N_CLONES_SMALL	2647.65	11.249678357975162	4500	ageing
3-02	N_CLONES_LARGE	80.3	3.525844430397975	4500	ageing
3-02	PC_CLONES_SMALL	0.9705634705391846	0.0013017856546312162	4500	ageing
3-02	P20	0.14629999999999999	0.002314207327694637	4500	ageing
3-04	N_CLONES	2084.75	5.240279221166509	4500	ageing
3-04	N_CLONES_SINGLE	1358.15	8.209590027586799	4500	ageing
3-04	N_CLONES_SMALL	1932.35	4.95532674582562	4500	ageing
3-04	N_CLONES_LARGE	152.4	2.962928849706157	4500	ageing
3-04	PC_CLONES_SMALL	0.9268985439713444	0.0013633810933275908	4500	ageing
3-04	P20	0.17927777777777779	0.0014363244550660982	4500	ageing
3-05	N_CLONES	2021.6	16.655645478809564	4500	ageing
3-05	N_CLONES_SINGLE	1698	19.246325691715263	4500	ageing
3-05	N_CLONES_SMALL	1978.6	18.024544669042704	4500	ageing
3-05	N_CLONES_LARGE	43	3.3717089216940983	4500	ageing
3-05	PC_CLONES_SMALL	0.9787241986450876	0.0017285276951536724	4500	ageing
3-05	P20	0.4463	0.003600068586452272	4500	ageing
3-06	N_CLONES	2190.5	14.652106009933036	4500	ageing
3-06	N_CLONES_SINGLE	1793.8	15.347209586933488	4500	ageing
3-06	N_CLONES_SMALL	2146.15	16.086198726662687	4500	ageing
3-06	N_CLONES_LARGE	44.35	2.7961439613567074	4500	ageing
3-06	PC_CLONES_SMALL	0.9797490236120241	0.0013437772332033548	4500	ageing
3-06	P20	0.3839111111111111	0.004304462226774486	4500	ageing
3-07	N_CLONES	2952.9	16.042378088576584	4500	ageing
3-07	N_CLONES_SINGLE	2341.2	28.014282071829005	4500	ageing
3-07	N_CLONES_SMALL	2889.75	17.383824907685092	4500	ageing
3-07	N_CLONES_LARGE	63.15	4.016741281974206	4500	ageing
3-07	PC_CLONES_SMALL	0.9786120715760609	0.0013903892225739039	4500	ageing
3-07	P20	0.13194444444444445	0.001843626958978592	4500	ageing
3-08	N_CLONES	2475.6	5.697644942845846	4500	ageing
3-08	N_CLONES_SINGLE	1904.15	6.876925567661606	4500	ageing
3-08	N_CLONES_SMALL	2414.25	6.850854729617012	4500	ageing
3-08	N_CLONES_LARGE	61.35	1.7851728502481652	4500	ageing
3-08	PC_CLONES_SMALL	0.975217129933105	7.535390394609832e-4	4500	ageing
3-08	P20	0.2611111111111111	0.0011262131571659123	4500	ageing
3-09	N_CLONES	2304.95	3.2359005904970175	4500	ageing
3-09	N_CLONES_SINGLE	1679.2	4.979959839195493	4500	ageing
3-09	N_CLONES_SMALL	2195.55	3.734265234568276	4500	ageing
3-09	N_CLONES_LARGE	109.4	1.635140425323255	4500	ageing
3-09	PC_CLONES_SMALL	0.9525367705469964	7.174977276133429e-4	4500	ageing
3-09	P20	0.22491111111111112	8.404955374884551e-4	4500	ageing
1-02	N_CLONES	3027	14.646716894562879	4600	ageing
1-02	N_CLONES_SINGLE	2363.45	25.29712902370752	4600	ageing
1-02	N_CLONES_SMALL	2946.8	15.354066836543751	4600	ageing
1-02	N_CLONES_LARGE	80.2	4.262443084972699	4600	ageing
1-02	PC_CLONES_SMALL	0.9735043646625182	0.001415970718641671	4600	ageing
1-02	P20	0.09655434782608696	0.002273765150451346	4600	ageing
1-04	N_CLONES	2661	12.855471904785793	4600	ageing
1-04	N_CLONES_SINGLE	1927.3	15.324902335054125	4600	ageing
1-04	N_CLONES_SMALL	2535.1	14.973309587395834	4600	ageing
1-04	N_CLONES_LARGE	125.9	4.908639000996637	4600	ageing
1-04	PC_CLONES_SMALL	0.9526835652665343	0.0019212940629976469	4600	ageing
1-04	P20	0.101	0.0018599347509745613	4600	ageing
1-05	N_CLONES	2730.25	18.814538051869974	4600	ageing
1-05	N_CLONES_SINGLE	2088.4	23.96356884061611	4600	ageing
1-05	N_CLONES_SMALL	2645.65	20.97435777826168	4600	ageing
1-05	N_CLONES_LARGE	84.6	5.393953730067144	4600	ageing
1-05	PC_CLONES_SMALL	0.9690088255355592	0.002043766084040328	4600	ageing
1-05	P20	0.15908695652173913	0.0030003482038496567	4600	ageing
1-06	N_CLONES	2879	13.77258910032227	4600	ageing
1-06	N_CLONES_SINGLE	2171.15	22.651304133479123	4600	ageing
1-06	N_CLONES_SMALL	2773.6	15.104547938321511	4600	ageing
1-06	N_CLONES_LARGE	105.4	3.6906710272766046	4600	ageing
1-06	PC_CLONES_SMALL	0.963387850054868	0.00133274247681514	4600	ageing
1-06	P20	0.08615217391304347	0.0019962904609343484	4600	ageing
1-07	N_CLONES	2286.45	11.514178902096045	4600	ageing
1-07	N_CLONES_SINGLE	1611.95	14.730830540775786	4600	ageing
1-07	N_CLONES_SMALL	2157.25	13.126409698731308	4600	ageing
1-07	N_CLONES_LARGE	129.2	4.883915599081066	4600	ageing
1-07	PC_CLONES_SMALL	0.9434903839501333	0.002192523168676344	4600	ageing
1-07	P20	0.20176086956521738	0.0030409436978142638	4600	ageing
1-08	N_CLONES	2509.8	20.940014577987185	4600	ageing
1-08	N_CLONES_SINGLE	1881.75	29.219450983710725	4600	ageing
1-08	N_CLONES_SMALL	2386.7	23.06307141639844	4600	ageing
1-08	N_CLONES_LARGE	123.1	4.506136167260676	4600	ageing
1-08	PC_CLONES_SMALL	0.9509434364189566	0.001996512422154517	4600	ageing
1-08	P20	0.16456521739130434	0.00262390683445751	4600	ageing
1-10	N_CLONES	3201.9	20.89799788949826	4600	ageing
1-10	N_CLONES_SINGLE	2655.75	26.63767612750189	4600	ageing
1-10	N_CLONES_SMALL	3128	21.543102449691286	4600	ageing
1-10	N_CLONES_LARGE	73.9	3.5078858530309587	4600	ageing
1-10	PC_CLONES_SMALL	0.9769183185124648	0.0011227100564548888	4600	ageing
1-10	P20	0.10710869565217392	0.003361971956645374	4600	ageing
2-02	N_CLONES	2969.5	13.148944324245397	4600	ageing
2-02	N_CLONES_SINGLE	2392.1	19.28702863803055	4600	ageing
2-02	N_CLONES_SMALL	2903.85	13.366395412219013	4600	ageing
2-02	N_CLONES_LARGE	65.65	2.412140346794021	4600	ageing
2-02	PC_CLONES_SMALL	0.9778914909833928	8.1837969761631e-4	4600	ageing
2-02	P20	0.15216304347826087	0.0018852714217054121	4600	ageing
2-03	N_CLONES	2812.15	15.315197130885869	4600	ageing
2-03	N_CLONES_SINGLE	2230.6	23.80490882592341	4600	ageing
2-03	N_CLONES_SMALL	2755.05	16.336832779433042	4600	ageing
2-03	N_CLONES_LARGE	57.1	3.0244616745881623	4600	ageing
2-03	PC_CLONES_SMALL	0.979693298681369	0.0011075439789796212	4600	ageing
2-03	P20	0.19452173913043477	0.0032814757012406865	4600	ageing
2-04	N_CLONES	2728.9	15.127180138656657	4600	ageing
2-04	N_CLONES_SINGLE	2166.05	20.74272224940086	4600	ageing
2-04	N_CLONES_SMALL	2663.85	15.772310847611525	4600	ageing
2-04	N_CLONES_LARGE	65.05	2.605156829302827	4600	ageing
2-04	PC_CLONES_SMALL	0.9761610118679389	9.86457923233824e-4	4600	ageing
2-04	P20	0.21097826086956523	0.0029127702320700423	4600	ageing
2-05	N_CLONES	2805.1	8.103930170634882	4600	ageing
2-05	N_CLONES_SINGLE	2123.95	11.278647735293541	4600	ageing
2-05	N_CLONES_SMALL	2728.35	8.809534308738579	4600	ageing
2-05	N_CLONES_LARGE	76.75	2.712058841156426	4600	ageing
2-05	PC_CLONES_SMALL	0.9726386296841941	9.78365866342609e-4	4600	ageing
2-05	P20	0.14916304347826087	0.0012343437999423304	4600	ageing
2-06	N_CLONES	1996.85	6.768930569346356	4600	ageing
2-06	N_CLONES_SINGLE	1382.15	8.875009266118218	4600	ageing
2-06	N_CLONES_SMALL	1878.2	8.721419488520022	4600	ageing
2-06	N_CLONES_LARGE	118.65	2.6212692787233722	4600	ageing
2-06	PC_CLONES_SMALL	0.9405779855994794	0.0014506608798175993	4600	ageing
2-06	P20	0.29392391304347826	0.0015636195123828944	4600	ageing
2-07	N_CLONES	2829.6	18.00993877659894	4600	ageing
2-07	N_CLONES_SINGLE	2217	25.158445270347144	4600	ageing
2-07	N_CLONES_SMALL	2764.4	19.121219956675855	4600	ageing
2-07	N_CLONES_LARGE	65.2	3.1388901826835816	4600	ageing
2-07	PC_CLONES_SMALL	0.9769551104158525	0.0011578533288920526	4600	ageing
2-07	P20	0.1755	0.0023147728433018967	4600	ageing
2-09	N_CLONES	3042.75	10.542520421706817	4600	ageing
2-09	N_CLONES_SINGLE	2336.65	17.43038786294303	4600	ageing
2-09	N_CLONES_SMALL	2960.05	12.605241182268506	4600	ageing
2-09	N_CLONES_LARGE	82.7	4.414092265269926	4600	ageing
2-09	PC_CLONES_SMALL	0.9728188724363839	0.0014822651278636315	4600	ageing
2-09	P20	0.08548913043478261	0.0014383407098501316	4600	ageing
3-01	N_CLONES	2765.6	10.956372815086109	4600	ageing
3-01	N_CLONES_SINGLE	2111.1	18.864893599655307	4600	ageing
3-01	N_CLONES_SMALL	2694.15	12.537417680896779	4600	ageing
3-01	N_CLONES_LARGE	71.45	3.0170567742333536	4600	ageing
3-01	PC_CLONES_SMALL	0.9741626175744043	0.0011381932521816467	4600	ageing
3-01	P20	0.17043478260869566	0.002378266935513244	4600	ageing
3-02	N_CLONES	2772.35	14.719392865053553	4600	ageing
3-02	N_CLONES_SINGLE	2096.75	20.73104714647752	4600	ageing
3-02	N_CLONES_SMALL	2689.55	16.099934619023834	4600	ageing
3-02	N_CLONES_LARGE	82.8	3.3810618076823764	4600	ageing
3-02	PC_CLONES_SMALL	0.9701309268831704	0.0012760974442772844	4600	ageing
3-02	P20	0.1465108695652174	0.001689030961674052	4600	ageing
3-04	N_CLONES	2113.2	5.970100942459674	4600	ageing
3-04	N_CLONES_SINGLE	1370.65	8.235194050696776	4600	ageing
3-04	N_CLONES_SMALL	1955.6	6.824105879353835	4600	ageing
