AGE_DAYS	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
39	2.35	10	0.2286440075399186	6.718795562466557	7.166929582525702	6.270661542407412	0.3915587392384541	0.3654423333629044	0.4176751451140038	alpha
39	2.4000000000000004	10	0.22863945044074255	6.648574133942061	7.096699222250947	6.200449045633175	0.3874663667641113	0.3613504814141287	0.41358225211409383	alpha
39	2.45	10	0.22868196759355175	6.580705418746022	7.028913839143139	6.132496998348905	0.38351110598726174	0.35739036420027304	0.4096318477742504	alpha
39	2.5	10	0.2287695956348706	6.515075582139072	6.963455750341209	6.066695413936934	0.3796863228338941	0.3535555719086044	0.40581707375918374	alpha
39	2.5500000000000003	10	0.22890035507435721	6.4515773964876795	6.90021384848185	6.002940944493509	0.3759857682796697	0.3498400816181215	0.4021314549412178	alpha
39	2.6	10	0.22907226018675936	6.390109839519035	6.839083219342272	5.941136459695799	0.3724035549369743	0.346238232756718	0.39856887711723066	alpha
39	2.6500000000000004	10	0.22928332795721182	6.330577714447149	6.77996477949877	5.881190649395529	0.3689341349165836	0.34274470394108836	0.39512356589207887	alpha
39	2.7	10	0.22953158610362628	6.272891291424046	6.722764933501508	5.823017649346585	0.3655722789321145	0.3393544911648388	0.3917900666993903	alpha
39	2.75	10	0.229815080213349	6.2169659696470365	6.667395249969384	5.766536689324689	0.3623130566082742	0.3360628872915648	0.3885632259249835	alpha
39	2.8000000000000003	10	0.2301318800402302	6.162721959363558	6.613772155936901	5.711671762790215	0.35915181794870116	0.332865462803423	0.3854381730939794	alpha
39	2.85	10	0.23048008501380193	6.110083982953166	6.561816648733948	5.658351317172385	0.35608417591558805	0.32975804775147793	0.3824103040796981	alpha
39	2.9000000000000004	10	0.23085782901520863	6.058980994226948	6.511454024645863	5.606507963808033	0.35310599007097976	0.3267367148514802	0.3794752652904793	alpha
39	2.95	10	0.23126328447553623	6.00934591506366	6.462613623582152	5.556078206545168	0.3502133512284246	0.3237977636673933	0.3766289387894559	alpha
39	3	10	0.23169466585176646	5.961115388495795	6.4152285889753	5.5070021880162905	0.3474025670632956	0.3209377058246814	0.3738674283019098	alpha
39	3.0500000000000003	10	0.23215023253412562	5.914229547364242	6.369235642133726	5.459223452594757	0.3446701486304201	0.31815325119585275	0.3711870460649875	alpha
39	3.1	10	0.23262829123643558	5.86863179767486	6.324574870283368	5.412688725066352	0.3420127977385096	0.3154412950018563	0.36858430047516294	alpha
39	3.1500000000000004	10	0.23312719791844402	5.824268615811967	6.281189527548858	5.367347704075075	0.3394273951321437	0.31279890577449143	0.36605588448979604	alpha
39	3.2	10	0.2336453592861935	5.781089358790605	6.239025848146465	5.323152869434745	0.3369109894336303	0.3102233141268916	0.363598664740369	alpha
39	3.25	10	0.23418123391343118	5.739046086760083	6.198032871085558	5.280059302434608	0.3344607867988463	0.307711902281274	0.3612096713164186	alpha
39	3.3000000000000003	10	0.23473333302396013	5.698093397004529	6.158162275702537	5.238024518306521	0.332074141243103	0.30526219430544266	0.3588860881807634	alpha
39	3.35	10	0.23530022097176742	5.658188268720972	6.119368227379952	5.1970083100619915	0.32974854559510536	0.3028718470119057	0.35662524417830493	alpha
39	3.4000000000000004	10	0.23588051545279345	5.619289917891168	6.081607232833386	5.156972602948949	0.32748162303915523	0.3005386414758903	0.3544246046024201	alpha
39	3.45	10	0.23647288747935347	5.581359661599223	6.044838004378949	5.117881318819498	0.32527111920783863	0.29826047513095083	0.35228176328472643	alpha
39	3.5	10	0.23707606114552512	5.544360791182669	6.009021332624513	5.079700249740824	0.32311489478950933	0.296035354403251	0.3501944351757676	alpha
39	3.5500000000000003	10	0.23768881320927687	5.508258453639527	5.974119967057778	5.042396940221277	0.3210109186169163	0.29386138784792193	0.34816044938591056	alpha
39	3.6	10	0.2383099725147534	5.473019540748077	5.940098504033724	5.005940577462431	0.3189572612053125	0.29173677975315904	0.346177742657466	alpha
39	3.6500000000000004	10	0.23893841927592732	5.438612585388679	5.9069232816924275	4.97030188908493	0.31695208871028663	0.2896598241798772	0.3442443532406961	alpha
39	3.7	10	0.23957308424081056	5.405007664588803	5.874562281365972	4.935453047811634	0.31499365727740986	0.287628899406824	0.3423584151479957	alpha
39	3.75	10	0.2402129477535481	5.372176308842518	5.842985035059674	4.901367582625363	0.31308030775754664	0.285642462753021	0.34051815276207226	alpha
39	3.8000000000000003	10	0.24085703873000483	5.340091417284418	5.812162538618196	4.86802029595064	0.3112104607633511	0.2836990457512713	0.3387218757754309	alpha
39	3.85	10	0.24150443356089835	5.308727178325345	5.782067170211452	4.835387186439238	0.3093826120440667	0.2817972496482472	0.33696797443988624	alpha
39	3.9000000000000004	10	0.2421542549550958	5.278058995382988	5.752672613798106	4.80344537696787	0.30759532815724533	0.27993574120833087	0.3352549151061598	alpha
39	3.95	10	0.24280567073439743	5.248063417364836	5.723953787246346	4.772173047483326	0.30584724241742495	0.2781132487999561	0.3335812360348938	alpha
39	4	10	0.24345789258994419	5.218718073583862	5.695886774812173	4.74154937235555	0.3041370511031384	0.2763285587446632	0.3319455434616136	alpha
56	0	10	0.29376383132424105	13.3314	13.907166529356012	12.75563347064399	1	0.9568112479292489	1.043188752070751	alpha
56	0.05	10	0.2781633776481572	12.935434498883293	13.480624700891696	12.39024429687489	0.9702982806669437	0.9294030857130451	1.011193475620842	alpha
56	0.1	10	0.26439402199886325	12.553519877263227	13.071722638108689	12.035317116417765	0.9416505301216096	0.9027796867859164	0.980521373457303	alpha
56	0.15000000000000002	10	0.252377074252261	12.185499993048827	12.68014996910685	11.690850016990805	0.9140450360088833	0.8769409077059277	0.9511491643118389	alpha
56	0.2	10	0.2420128534022305	11.83117835435165	12.305514830815794	11.356841877887506	0.8874670592999722	0.8518866644079021	0.9230474541920424	alpha
56	0.25	10	0.23318330270743315	11.490321520321805	11.947352395424476	11.033290645219134	0.8618990893920973	0.8276168028278451	0.8961813759563493	alpha
56	0.30000000000000004	10	0.225755891623556	11.16266278659476	11.605136203474657	10.720189369714863	0.8373211205570877	0.8041308016948604	0.8705114394193151	alpha
56	0.35000000000000003	10	0.2195884957495686	10.847906065121828	11.27829160821031	10.417520522033346	0.8137109429708679	0.781427346117688	0.8459945398240477	alpha
56	0.4	10	0.21453476000771907	10.545729869157379	10.966210272204451	10.125249466110306	0.7910444416308399	0.759503838014785	0.8225850452468946	alpha
56	0.45	10	0.21044937304917136	10.255791318414632	10.668264510160043	9.843318126669221	0.7692958967861313	0.7383559211087524	0.8002358724635104	alpha
56	0.5	10	0.20719273145351455	9.97773008637637	10.383820377883739	9.571639794869002	0.748438280028832	0.7179770912934127	0.7788994687642512	alpha
56	0.55	10	0.20463462380527916	9.711172220846814	10.112248713495063	9.310095728198565	0.7284435408769382	0.6983584415889228	0.7585286401649536	alpha
56	0.6000000000000001	10	0.2026567615860315	9.4557337793923	9.852933733324443	9.058533825460158	0.7092828794719459	0.6794885627511107	0.7390771961927811	alpha
56	0.65	10	0.2011541688027209	9.211024232681535	9.605279158874959	8.81676930648811	0.6909270018663857	0.6613535942577756	0.7205004094749957	alpha
56	0.7000000000000001	10	0.20003557729153051	8.976649600286784	9.368712127404862	8.584587073168706	0.673346355243019	0.6439374014108575	0.7027553090751806	alpha
56	0.75	10	0.19922304711614777	8.752215294712396	9.142685291950372	8.361745297474421	0.6565113412479107	0.6272218444780309	0.6858008380177905	alpha
56	0.8	10	0.19865104882010276	8.537328659846484	8.926677561024993	8.147979758667974	0.6403925064019146	0.6111871040301824	0.6695979087736467	alpha
56	0.8500000000000001	10	0.19826522366519775	8.331601199368071	8.720193897138637	7.943008501597506	0.6249607092554473	0.5958120303642157	0.6541093881466791	alpha
56	0.9	10	0.19802099753573824	8.134650498679429	8.52276452203217	7.746536475326687	0.6101872645543175	0.5810744914507618	0.6393000376578731	alpha
56	0.9500000000000001	10	0.1978821781164334	7.94610185056973	8.333943792860278	7.55825990827918	0.5960440651821811	0.5669517011176005	0.6251364292467616	alpha
56	1	10	0.19782018551283487	7.765916875536049	8.153637314556237	7.378196436515861	0.5825282322588812	0.5534449822611174	0.611611482256645	alpha
56	1.05	10	0.19781002434590622	7.592758227560112	7.980458751059079	7.2050577040611445	0.5695394502873	0.5404576941702405	0.5986212064043596	alpha
56	1.1	10	0.19783485289803496	7.4272631927223856	7.815012379289313	7.039514006155458	0.5571255226549638	0.5280401162785198	0.586210929031408	alpha
