AGE_WEEKS	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
6	1.5	4	1.0535831800595987	40.22160679682122	42.28659188445521	38.15662170918723	0.4258113387782627	0.40395010212592514	0.4476725754306003	alpha
6	1.55	4	1.0586372920873184	39.304135465179826	41.37902643036198	37.22924449999767	0.41609840766662515	0.39413230113671494	0.43806451419653536	alpha
6	1.6	4	1.0642039435180481	38.42218707642022	40.507988477921096	36.33638567491935	0.4067615448692707	0.3846799335680321	0.42884315617050933	alpha
6	1.6500000000000001	4	1.070256552999271	37.57405817186457	39.671722469961125	35.47639387376802	0.39778271649650854	0.37557551707775105	0.41998991591526597	alpha
6	1.7000000000000002	4	1.0767695592228712	36.75812327263034	38.868552828356236	34.64769371690445	0.38914471420202307	0.36680237370179525	0.41148705470225083	alpha
6	1.75	4	1.0837175986432912	35.97283408233843	38.09688154509151	33.84878661958535	0.3808311467422386	0.3583446384753699	0.4033176550091073	alpha
6	1.8	4	1.0910748667263734	35.216718191059655	37.35518563428019	33.07825074783912	0.37282642625547824	0.3501872589658356	0.39546559354512095	alpha
6	1.85	4	1.0988146448855465	34.48837736843057	36.642014498091406	32.33474023876973	0.36511575019180936	0.34231598701835175	0.3879155133652669	alpha
6	1.9000000000000001	4	1.1069089752110097	33.786485524696914	35.95598725027463	31.616983799119197	0.3576850797273616	0.3347173639193743	0.38065279553534886	alpha
6	1.9500000000000002	4	1.115328465368941	33.109786409555745	35.2957900326112	30.923782786500293	0.350521115402816	0.32737870008337283	0.3736635307222592	alpha
6	2	4	1.1240422065364355	32.45709111024576	34.66017335216011	30.254008868331418	0.34361127063660873	0.32028805026883606	0.36693449100438136	alpha
6	2.0500000000000003	4	1.1330177878807293	31.827275402482353	34.04794946057182	29.60660134439288	0.3369436436802557	0.3134341852331614	0.36045310212735004	alpha
6	2.1	4	1.1422213918539712	31.219277000624476	33.45798979102947	28.98056421021948	0.3305069885068824	0.30680656064387346	0.35420741636989134	alpha
6	2.15	4	1.1516179554364612	30.63209274691266	32.889222463517775	28.374963030307544	0.32429068505472136	0.30039528397641874	0.348186086133024	alpha
6	2.2	4	1.1611713834082646	30.064775773737214	32.34062986509596	27.788921682378465	0.318284709185091	0.29419108004688255	0.3423783383232995	alpha
6	2.25	4	1.170844800749314	29.516432667653437	31.811246308608066	27.221619026698807	0.312479602658869	0.28818525575130743	0.33677394956643053	alpha
6	2.3000000000000003	4	1.1806008323484818	28.986220659225093	31.300155770746127	26.67228554770406	0.30686644338639985	0.2823696645118008	0.3313632222609989	alpha
6	2.35	4	1.1904018993277445	28.473344858697725	30.80648970850818	26.14020000888727	0.3014368161625866	0.27673667086307274	0.32613696146210047	alpha
6	2.4000000000000004	4	1.2002105224425312	27.977055553931503	30.329424951784866	25.62468615607814	0.2961827840611008	0.27127911555126594	0.32108645257093565	alpha
6	2.45	4	1.2099896241859176	27.496645583907007	29.86818166897856	25.125109498835453	0.2910968606286555	0.2659902814597425	0.3162034397975684	alpha
6	2.5	4	1.2197028223853512	27.03144779840286	29.422021402120002	24.640874194685715	0.2861719829915477	0.26086386062366607	0.31148010535942944	alpha
6	2.5500000000000003	4	1.2293147092195356	26.5808326120882	28.99024516782382	24.171420056352584	0.28140148596173675	0.2558939225466416	0.3069090493768319	alpha
6	2.6	4	1.2387911106840706	26.14420565922538	28.572191620534532	23.71621969791623	0.2767790772080446	0.25107488398815603	0.30248327042793316	alpha
6	2.6500000000000004	4	1.248099322584391	25.7210055534053	28.167235274799545	23.274775832011052	0.2722988135392994	0.2464014803500052	0.2981961467285937	alpha
6	2.7	4	1.2572083201213171	25.310701755199958	27.77478478370184	22.846618726698075	0.2679550783299584	0.24186873875313908	0.29404141790677774	alpha
6	2.75	4	1.2660889390489805	24.91279254928641	27.39428127104694	22.431303827525884	0.2637425601046638	0.23747195286329625	0.2900131673460314	alpha
6	2.8000000000000003	4	1.2747140272192494	24.52680313144719	27.025196715384926	22.02840954750945	0.259656232286021	0.23320665949432373	0.2861058050777183	alpha
6	2.85	4	1.2830585660762481	24.152283804862822	26.667032384427873	21.63753522529777	0.2556913340994119	0.22906861699204967	0.2823140512067741	alpha
6	2.9000000000000004	4	1.2910997623251323	23.788808284263563	26.319317318869047	21.25829924965808	0.2518433526196733	0.22505378537888848	0.27863291986045813	alpha
6	2.95	4	1.2988171105701636	23.435972105785325	25.981606865007222	20.890337346563427	0.24810800593682772	0.2211583082198677	0.27505770365378773	alpha
6	3	4	1.3061924281981323	23.093391139766677	25.653481255913935	20.53330102361942	0.24448122741161277	0.21737849615434696	0.2715839586688786	alpha
6	3.0500000000000003	4	1.3132098641764705	22.760700203217713	25.334544241146332	20.186856165289093	0.24095915098619994	0.21371081202418085	0.268207489948219	alpha
6	3.1	4	1.3198558837441154	22.437551768278972	25.02442176520072	19.850681771357223	0.23753809751112495	0.21015185751830534	0.26492433750394456	alpha
6	3.1500000000000004	4	1.3261192312021675	22.12361476266144	24.72276069502363	19.52446883029925	0.2342145620459877	0.20669836124550928	0.2617307628464661	alpha
6	3.2	4	1.3319908731660932	21.81857345780886	24.42922759695046	19.20791931866726	0.23098520208883624	0.20334716814130252	0.25862323603637	alpha
6	3.25	4	1.3374639247283715	21.522126440344476	24.143507563433673	18.90074531725528	0.22784682668725212	0.20009523011108318	0.2555984232634211	alpha
6	3.3000000000000003	4	1.3425335610072244	21.233985662249424	23.86530308985989	18.60266823463896	0.22479638638293886	0.19693959781003834	0.25265317495583933	alpha
6	3.35	4	1.3471969165308824	20.95387556516269	23.594333001646632	18.313418128678748	0.221830963941008	0.19387741346014795	0.2497845144218681	alpha
6	3.4000000000000004	4	1.3514529748359119	20.681532274187276	23.33033143166518	18.032733116709373	0.2189477658151021	0.19090590460607804	0.2469896270241262	alpha
6	3.45	4	1.3553024505496596	20.41670285662693	23.07304684786314	17.76035886539072	0.21614411429991326	0.18802237871442	0.2442658498854065	alpha
6	3.5	4	1.3587476660891247	20.159144641157642	22.82224113077018	17.496048151545104	0.21341744032350252	0.18522421852443638	0.24161066212256865	alpha
6	3.5500000000000003	4	1.3617924249480224	19.908624593051563	22.57768870036915	17.239560485733975	0.21076527683302568	0.18250887806300609	0.23902167560304527	alpha
6	3.6	4	1.3644418833679328	19.664918741213953	22.3391756916131	16.990661790814805	0.2081852527289844	0.17987387924162457	0.23649662621634418	alpha
6	3.6500000000000004	4	1.3667024220034647	19.42781165295818	22.10649917766863	16.74912412824773	0.2056750873048625	0.17731680895891308	0.23403336565081195	alpha
6	3.7	4	1.3685815190014792	19.19709595262885	21.879466439778867	16.514725465478833	0.20323258515096643	0.174835316637991	0.23162985366394184	alpha
6	3.75	4	1.3700876257246333	18.972571880380368	21.657894282464643	16.287249478296093	0.2008556314833763	0.1724271121340913	0.2292841508326613	alpha
6	3.8000000000000003	4	1.371230046164145	18.754046887625588	21.441608392626506	16.06648538262467	0.19854218786110964	0.1700899639538388	0.22699441176838045	alpha
6	3.85	4	1.3720188209087456	18.541335265882964	21.230442740975214	15.852227790790712	0.19629028825686307	0.1678216977335685	0.22475887878015763	alpha
6	3.9000000000000004	4	1.3724646163687821	18.334257805965915	21.02423902410431	15.644276587827521	0.19409803544897553	0.1656201949298241	0.22257587596812695	alpha
6	3.95	4	1.37257861979832	18.132641484673908	20.82284614542831	15.442436823919504	0.19196359770454202	0.16348339168070194	0.2204438037283821	alpha
6	4	4	1.372372440514961	17.936319176356804	20.626119733141465	15.246518619572143	0.18988520572585182	0.16140927780192035	0.21836113364978327	alpha
16	0	NA	7.106869461779452	191.4395	205.3687081879153	177.51029181208472	1	0.9272396334721137	1.0727603665278864	gamma
16	0.05	NA	6.179325176321137	173.24296108749814	185.3542158818492	161.1317062931471	0.9049488798680426	0.8416847426635938	0.9682130170724913	gamma
16	0.1	NA	5.339542012050774	156.72264918328116	167.18795922083922	146.2573391457231	0.8186536696098828	0.7639872604437595	0.873320078776006	gamma
16	0.15000000000000002	NA	4.587724014266292	141.80653216683916	150.79830600581062	132.8147583278677	0.7407381035096684	0.6937688320741942	0.7877073749451425	gamma
16	0.2	NA	3.922341071766532	128.40768680766155	136.09533404340618	120.72003957191691	0.6707481309116538	0.6305910722286514	0.7109051895946561	gamma
16	0.25	NA	3.340233917745324	116.42722408729736	122.97396226601732	109.8804859085774	0.6081671968809852	0.5739697706511843	0.642364623110786	gamma
16	0.30000000000000004	NA	2.836822759028442	105.75769164209409	111.31776208031339	100.19762120387479	0.5524340151436568	0.523390529143018	0.5814775011442956	gamma
