AGE_WEEKS	INDIVIDUAL	Q	N_GROUP	D_SD	D	D_UPPER	D_LOWER	E	E_LOWER	E_UPPER	DIVTYPE
16	1298	0.8	1	2.5817976402020326	29.54571884052671	34.60594923069319	24.485488450360226	0.21002000163865434	0.17405033711395843	0.24598966616335025	solo
16	1298	0.8500000000000001	1	2.293620295712116	25.77996316715194	30.275376340957795	21.284549993346086	0.18325185912156938	0.15129708803527203	0.21520663020786673	solo
16	1298	0.9	1	2.029147812060512	22.503559554373556	26.480616185320407	18.526502923426705	0.1599621806460281	0.13169204632786138	0.18823231496419482	solo
16	1298	0.9500000000000001	1	1.7902217742391446	19.68164061953098	23.1904108213791	16.172870417682862	0.1399031181971274	0.11496170697205983	0.164844529422195	solo
16	1298	1	1	1.5778512315399393	17.27614917559374	20.36868076237419	14.183617588813291	0.12280414965538039	0.10082148975027308	0.1447868095604877	solo
16	1298	1.05	1	1.3903367552054058	15.227264385191646	17.952274351776524	12.50225441860677	0.10824005022154205	0.08886984634406879	0.1276102540990153	solo
16	1298	1.1	1	1.227494029344456	13.50106230710591	15.906906395858995	11.095218218352825	0.09596967815088736	0.07886820290198589	0.11307115339978885	solo
16	1298	1.1500000000000001	1	1.086933268903196	12.047699892109065	14.17804995275772	9.917349831460411	0.08563873381249758	0.07049555433383028	0.10078191329116487	solo
16	1298	1.2000000000000002	1	0.9663274245321318	10.825368130525193	12.71933507988152	8.931401181168868	0.07695002598459057	0.06348712992325779	0.09041292204592336	solo
16	1298	1.25	1	0.8632407743737007	9.79683166037433	11.488752488133251	8.10491083261541	0.06963887433137024	0.05761218386780975	0.08166556479493073	solo
16	1298	1.3	1	0.7752981837913636	8.929776198671114	10.449332716181502	7.410219681160726	0.06347557905090694	0.05267410679632732	0.07427705130548656	solo
16	1298	1.35	1	0.700294669753631	8.196707849838965	9.569260181121454	6.824155518556478	0.058264705128564125	0.04850818356884201	0.06802122668828625	solo
16	1298	1.4000000000000001	1	0.6362543386352276	7.574576883010242	8.82161247174264	6.327541294277845	0.053842408031036584	0.04497809784780297	0.06270671821427021	solo
16	1298	1.4500000000000002	1	0.581451613688167	7.044263496296241	8.183887717877745	5.904639274714738	0.0500727783615799	0.041971981011687746	0.05817357571147206	solo
16	1298	1.5	1	0.5344074390788234	6.59002199980663	7.637441333471406	5.542602666141853	0.04684389094299942	0.03939851412343469	0.05428926776256415	solo
16	1298	1.55	1	0.49387086982968753	6.198943351731785	7.166912469611441	5.230974233852129	0.04406398435982091	0.03718336396197148	0.050944604757670334	solo
16	1298	1.6	1	0.4587936113696586	5.8604682252785	6.759687179900097	4.961249270656903	0.041657999689214215	0.03526607646871388	0.04804992290971455	solo
16	1298	1.6500000000000001	1	0.4283024802691858	5.56596395293395	6.405421388750732	4.726506517117169	0.039564573291493495	0.033597453215741833	0.045531693367245156	solo
16	1298	1.7000000000000002	1	0.4016727401425261	5.308367168018425	6.095631272269292	4.5211030637675576	0.03773349659702961	0.03213738267753923	0.04332961051652	solo
16	1298	1.75	1	0.37830385302339165	5.081887686353739	5.82334961349232	4.340425759215158	0.03612361120662593	0.030853073163765826	0.04139414924948604	solo
16	1298	1.8	1	0.3576982765768665	4.88176631886475	5.582842058287456	4.180690579442045	0.0347010873494532	0.029717626674926837	0.03968454802397956	solo
16	1298	1.85	1	0.3394433981312589	4.704078502894757	5.369375338021915	4.038781667767599	0.03343802803440958	0.028708894749219678	0.038167161319599484	solo
16	1298	1.9000000000000001	1	0.3231964071945658	4.545575949379987	5.179029267414078	3.9121226313458966	0.0323113434298285	0.02780856359869276	0.036814123260964234	solo
16	1298	1.9500000000000002	1	0.3086717761024257	4.4035593359087155	5.008544900113481	3.79857377170395	0.03130184592682508	0.027001423592494696	0.035602268261155465	solo
16	1298	2	1	0.2956309788836701	4.27577608783605	4.855202159162364	3.6963500165097356	0.030393523536211844	0.026274785890793222	0.03451226118163046	solo
16	1298	2.0500000000000003	1	0.28387408901766953	4.160338295704252	4.716721286323001	3.603955305085502	0.02957295642042964	0.025618016036945437	0.03352789680391384	solo
16	1298	2.1	1	0.27323293143296684	4.0556567287028935	4.5911834337018105	3.5201300237039765	0.02882884784105042	0.025022160311514222	0.03263553537058662	solo
