id	p	v	d	j
2-06	0.0003706583315165152	IGHV1-01*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.000411665156934299	IGHV1-02*01	IGHD1-07*24	IGHJ1-07*01
2-06	5.4097151007760584e-05	IGHV2-01*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0001369951244729592	IGHV1-03*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0003984978280903796	IGHV3-01*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.000649703467432754	IGHV2-02*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0	IGHV4-01*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.001567743153636646	IGHV1-04*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0001643474253520747	IGHV2-03*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0001224967486432185	IGHV1-05*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0	IGHV5-01*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0005177127388167769	IGHV2-04*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0	IGHV6-01*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0028357489222132362	IGHV1-06*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0	IGHV4-02*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0013737636542058003	IGHV2-05*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.0	IGHV1-07*01	IGHD1-07*24	IGHJ1-07*01
2-06	0.006484740459679306	IGHV2-02*02	IGHD1-07*24	IGHJ1-07*01
2-06	0.0	IGHV4-01*02	IGHD1-07*24	IGHJ1-07*01
2-06	0.000586486287722208	IGHV5-01*02	IGHD1-07*24	IGHJ1-07*01
2-06	0.0003914037396751968	IGHV1-03*02	IGHD1-07*24	IGHJ1-07*01
2-06	3.621638146657066e-05	IGHV1-02*02	IGHD1-07*24	IGHJ1-07*01
2-06	0.0	IGHV2-01*02	IGHD1-07*24	IGHJ1-07*01
2-06	0.0	IGHV1-01*02	IGHD1-07*24	IGHJ1-07*01
2-06	0.0	IGHV1-01*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.005028281121870832	IGHV1-02*01	IGHD1-07*24	IGHJ1-08*27
2-06	5.128399892316063e-07	IGHV2-01*01	IGHD1-07*24	IGHJ1-08*27
2-06	6.70161974321268e-07	IGHV1-03*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.000941620706215	IGHV3-01*01	IGHD1-07*24	IGHJ1-08*27
2-06	2.44423344719268e-25	IGHV2-02*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.0	IGHV4-01*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.0008715604481126622	IGHV1-04*01	IGHD1-07*24	IGHJ1-08*27
2-06	6.521552829081576e-07	IGHV2-03*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.00010395753092662761	IGHV1-05*01	IGHD1-07*24	IGHJ1-08*27
2-06	4.0800246275624995e-07	IGHV5-01*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.001237410638058422	IGHV2-04*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.0	IGHV6-01*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.001162271820675	IGHV1-06*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.0	IGHV4-02*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.0017883476527316402	IGHV2-05*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.0	IGHV1-07*01	IGHD1-07*24	IGHJ1-08*27
2-06	0.0030539956264299638	IGHV2-02*02	IGHD1-07*24	IGHJ1-08*27
2-06	0.0	IGHV4-01*02	IGHD1-07*24	IGHJ1-08*27
2-06	0.0	IGHV5-01*02	IGHD1-07*24	IGHJ1-08*27
2-06	0.000406972212966	IGHV1-03*02	IGHD1-07*24	IGHJ1-08*27
2-06	7.359867083804833e-08	IGHV1-02*02	IGHD1-07*24	IGHJ1-08*27
2-06	0.0	IGHV2-01*02	IGHD1-07*24	IGHJ1-08*27
2-06	0.0	IGHV1-01*02	IGHD1-07*24	IGHJ1-08*27
2-06	0.00023584391688441874	IGHV1-01*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.008136445187796689	IGHV1-02*01	IGHD1-07*24	IGHJ1-09*28
2-06	2.1186783195883502e-07	IGHV2-01*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV1-03*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0007877537961454162	IGHV3-01*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.000512714825189424	IGHV2-02*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV4-01*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0014987546781388232	IGHV1-04*01	IGHD1-07*24	IGHJ1-09*28
2-06	6.999455697437432e-08	IGHV2-03*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0022301422015027377	IGHV1-05*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.00015057425431249999	IGHV5-01*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.001972719925982673	IGHV2-04*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV6-01*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0027201780080999996	IGHV1-06*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV4-02*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0023629688478396	IGHV2-05*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV1-07*01	IGHD1-07*24	IGHJ1-09*28
2-06	0.001755708218704589	IGHV2-02*02	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV4-01*02	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV5-01*02	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV1-03*02	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV1-02*02	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV2-01*02	IGHD1-07*24	IGHJ1-09*28
2-06	0.0	IGHV1-01*02	IGHD1-07*24	IGHJ1-09*28
2-06	0.0003538799875053287	IGHV1-01*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0008657874150427421	IGHV1-02*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0004973690693729485	IGHV2-01*01	IGHD1-07*24	IGHJ2-06*02
2-06	1.5552809279737482e-05	IGHV1-03*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0015112214250689612	IGHV3-01*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0010042116955147	IGHV2-02*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0	IGHV4-01*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.00030807817477038424	IGHV1-04*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0011263933299348577	IGHV2-03*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0002709461955612069	IGHV1-05*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0	IGHV5-01*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.00010804540077433799	IGHV2-04*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0	IGHV6-01*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.00723275299365045	IGHV1-06*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0	IGHV4-02*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.005077276106331	IGHV2-05*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0	IGHV1-07*01	IGHD1-07*24	IGHJ2-06*02
2-06	0.0011462011769970673	IGHV2-02*02	IGHD1-07*24	IGHJ2-06*02
2-06	0.0	IGHV4-01*02	IGHD1-07*24	IGHJ2-06*02
2-06	0.001582851934946041	IGHV5-01*02	IGHD1-07*24	IGHJ2-06*02
2-06	0.0005964908085952	IGHV1-03*02	IGHD1-07*24	IGHJ2-06*02
2-06	3.247060049295847e-05	IGHV1-02*02	IGHD1-07*24	IGHJ2-06*02
2-06	0.0	IGHV2-01*02	IGHD1-07*24	IGHJ2-06*02
2-06	0.0	IGHV1-01*02	IGHD1-07*24	IGHJ2-06*02
2-06	0.0	IGHV1-01*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV1-02*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV2-01*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV1-03*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV3-01*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV2-02*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV4-01*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV1-04*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV2-03*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV1-05*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV5-01*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV2-04*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV6-01*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV1-06*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV4-02*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV2-05*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV1-07*01	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV2-02*02	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV4-01*02	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV5-01*02	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV1-03*02	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV1-02*02	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV2-01*02	IGHD1-07*24	IGHJ2-05*02
2-06	0.0	IGHV1-01*02	IGHD1-07*24	IGHJ2-05*02
2-06	0.0011313605882544426	IGHV1-01*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0180635877671573	IGHV1-02*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0010281142222146433	IGHV2-01*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.003206628842249784	IGHV1-03*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0014922872999112078	IGHV3-01*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0015338989431327103	IGHV2-02*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV4-01*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0010136354783733992	IGHV1-04*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.005208419738158838	IGHV2-03*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0001420833534394966	IGHV1-05*01	IGHD1-07*24	IGHJ2-03*02
2-06	3.159431975361332e-06	IGHV5-01*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.002655663472354854	IGHV2-04*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV6-01*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.007632463876802758	IGHV1-06*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV4-02*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0066189003475795195	IGHV2-05*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV1-07*01	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV2-02*02	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV4-01*02	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV5-01*02	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV1-03*02	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV1-02*02	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV2-01*02	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV1-01*02	IGHD1-07*24	IGHJ2-03*02
2-06	0.0	IGHV1-01*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-02*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV2-01*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-03*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV3-01*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV2-02*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV4-01*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-04*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV2-03*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-05*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV5-01*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV2-04*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV6-01*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-06*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV4-02*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV2-05*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-07*01	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV2-02*02	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV4-01*02	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV5-01*02	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-03*02	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-02*02	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV2-01*02	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-01*02	IGHD1-08*01	IGHJ1-01*01
2-06	0.0	IGHV1-01*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV1-02*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.00154954685626	IGHV2-01*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV1-03*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV3-01*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV2-02*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV4-01*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV1-04*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.00033369172848	IGHV2-03*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0009416187977	IGHV1-05*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.00094161875	IGHV5-01*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV2-04*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV6-01*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0009435441540549026	IGHV1-06*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV4-02*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0009417901717224	IGHV2-05*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV1-07*01	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV2-02*02	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV4-01*02	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV5-01*02	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV1-03*02	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV1-02*02	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV2-01*02	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV1-01*02	IGHD1-08*01	IGHJ1-02*21
2-06	0.0	IGHV1-01*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV1-02*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV2-01*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV1-03*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV3-01*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV2-02*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV4-01*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV1-04*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV2-03*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV1-05*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV5-01*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV2-04*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV6-01*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV1-06*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV4-02*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV2-05*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV1-07*01	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV2-02*02	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV4-01*02	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV5-01*02	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV1-03*02	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV1-02*02	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV2-01*02	IGHD1-08*01	IGHJ1-03*22
2-06	0.0	IGHV1-01*02	IGHD1-08*01	IGHJ1-03*22
2-06	2.1032629923743197e-08	IGHV1-01*01	IGHD1-08*01	IGHJ1-04*01
2-06	3.6363530392e-08	IGHV1-02*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV2-01*01	IGHD1-08*01	IGHJ1-04*01
2-06	3.5234099759098565e-17	IGHV1-03*01	IGHD1-08*01	IGHJ1-04*01
2-06	5.314262560732124e-10	IGHV3-01*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0008883449725999999	IGHV2-02*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV4-01*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV1-04*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV2-03*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV1-05*01	IGHD1-08*01	IGHJ1-04*01
2-06	8.5298907348e-08	IGHV5-01*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV2-04*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV6-01*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV1-06*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV4-02*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV2-05*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV1-07*01	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV2-02*02	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV4-01*02	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV5-01*02	IGHD1-08*01	IGHJ1-04*01
2-06	2.88879976448e-11	IGHV1-03*02	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV1-02*02	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV2-01*02	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV1-01*02	IGHD1-08*01	IGHJ1-04*01
2-06	0.0	IGHV1-01*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.012936108691200241	IGHV1-02*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.00101498074547506	IGHV2-01*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0028248836494346517	IGHV1-03*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0027713826288146	IGHV3-01*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV2-02*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV4-01*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.000942798386587708	IGHV1-04*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0008699493838268258	IGHV2-03*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV1-05*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV5-01*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0009430417253169801	IGHV2-04*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV6-01*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.002825597424010662	IGHV1-06*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV4-02*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.00584016592090932	IGHV2-05*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV1-07*01	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV2-02*02	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV4-01*02	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV5-01*02	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV1-03*02	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV1-02*02	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV2-01*02	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV1-01*02	IGHD1-08*01	IGHJ1-05*24
2-06	0.0	IGHV1-01*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV1-02*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV2-01*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV1-03*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV3-01*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV2-02*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV4-01*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV1-04*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV2-03*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV1-05*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV5-01*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV2-04*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV6-01*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV1-06*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV4-02*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV2-05*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV1-07*01	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV2-02*02	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV4-01*02	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV5-01*02	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV1-03*02	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV1-02*02	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV2-01*02	IGHD1-08*01	IGHJ1-06*01
2-06	0.0	IGHV1-01*02	IGHD1-08*01	IGHJ1-06*01
2-06	0.002522117436473448	IGHV1-01*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.00057484676540969	IGHV1-02*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.00011878165996682777	IGHV2-01*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.001005642579685752	IGHV1-03*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0004983491042057128	IGHV3-01*01	IGHD1-08*01	IGHJ1-07*01
2-06	9.295919320783179e-08	IGHV2-02*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV4-01*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.00183434976838281	IGHV1-04*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0002116661040752524	IGHV2-03*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0002126217189354345	IGHV1-05*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.00048305404619084836	IGHV5-01*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0022215703518989826	IGHV2-04*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV6-01*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0006595359399859201	IGHV1-06*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV4-02*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0022961948405682	IGHV2-05*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV1-07*01	IGHD1-08*01	IGHJ1-07*01
2-06	0.0002938645375460529	IGHV2-02*02	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV4-01*02	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV5-01*02	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV1-03*02	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV1-02*02	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV2-01*02	IGHD1-08*01	IGHJ1-07*01
2-06	0.0	IGHV1-01*02	IGHD1-08*01	IGHJ1-07*01
2-06	0.0009416204869500001	IGHV1-01*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.011262837846709792	IGHV1-02*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0011751761356600537	IGHV2-01*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0048918139562750115	IGHV1-03*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.000941620706215	IGHV3-01*01	IGHD1-08*01	IGHJ1-08*27
2-06	1.0764502858343521e-07	IGHV2-02*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV4-01*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0018832530554181964	IGHV1-04*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0007102284243444562	IGHV2-03*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV1-05*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV5-01*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV2-04*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV6-01*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0028850475535	IGHV1-06*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV4-02*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.003730127687165881	IGHV2-05*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV1-07*01	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV2-02*02	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV4-01*02	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV5-01*02	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV1-03*02	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV1-02*02	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV2-01*02	IGHD1-08*01	IGHJ1-08*27
2-06	0.0	IGHV1-01*02	IGHD1-08*01	IGHJ1-08*27
2-06	1.7454084502612328e-11	IGHV1-01*01	IGHD1-08*01	IGHJ1-09*28
2-06	0.005092849345857672	IGHV1-02*01	IGHD1-08*01	IGHJ1-09*28
2-06	0.0011824331454927093	IGHV2-01*01	IGHD1-08*01	IGHJ1-09*28
2-06	0.0	IGHV1-03*01	IGHD1-08*01	IGHJ1-09*28
