id	p	v	d	j
56	0.0	IGHV2-04*01	NA	IGHJ1-09*28
56	0.0	IGHV6-01*01	NA	IGHJ1-09*28
56	0.005968886464799999	IGHV1-06*01	NA	IGHJ1-09*28
56	0.0	IGHV4-02*01	NA	IGHJ1-09*28
56	0.053252820264	IGHV2-05*01	NA	IGHJ1-09*28
56	0.020464654504	IGHV1-07*01	NA	IGHJ1-09*28
56	0.00021295171072	IGHV2-02*02	NA	IGHJ1-09*28
56	0.042131936168	IGHV4-01*02	NA	IGHJ1-09*28
56	0.040716324656	IGHV5-01*02	NA	IGHJ1-09*28
56	0.0179066593944	IGHV1-03*02	NA	IGHJ1-09*28
56	0.021820287663999998	IGHV1-02*02	NA	IGHJ1-09*28
56	0.00042657256768	IGHV2-01*02	NA	IGHJ1-09*28
56	0.00110678828176	IGHV1-01*02	NA	IGHJ1-09*28
56	0.0	IGHV1-01*01	NA	IGHJ2-06*02
56	0.0	IGHV1-02*01	NA	IGHJ2-06*02
56	0.0	IGHV2-01*01	NA	IGHJ2-06*02
56	0.0	IGHV1-03*01	NA	IGHJ2-06*02
56	0.0	IGHV3-01*01	NA	IGHJ2-06*02
56	0.0	IGHV2-02*01	NA	IGHJ2-06*02
56	0.0	IGHV4-01*01	NA	IGHJ2-06*02
56	0.0	IGHV1-04*01	NA	IGHJ2-06*02
56	0.0	IGHV2-03*01	NA	IGHJ2-06*02
56	0.0	IGHV1-05*01	NA	IGHJ2-06*02
56	0.0	IGHV5-01*01	NA	IGHJ2-06*02
56	0.0	IGHV2-04*01	NA	IGHJ2-06*02
56	0.0	IGHV6-01*01	NA	IGHJ2-06*02
56	0.00042634732248000005	IGHV1-06*01	NA	IGHJ2-06*02
56	0.0	IGHV4-02*01	NA	IGHJ2-06*02
56	0.0031976049186	IGHV2-05*01	NA	IGHJ2-06*02
56	0.0008526946449600001	IGHV1-07*01	NA	IGHJ2-06*02
56	0.0	IGHV2-02*02	NA	IGHJ2-06*02
56	0.0016102660455	IGHV4-01*02	NA	IGHJ2-06*02
56	0.0014922176721	IGHV5-01*02	NA	IGHJ2-06*02
56	0.00063952098372	IGHV1-03*02	NA	IGHJ2-06*02
56	0.0017852849685	IGHV1-02*02	NA	IGHJ2-06*02
56	0.0	IGHV2-01*02	NA	IGHJ2-06*02
56	0.00021317366124000002	IGHV1-01*02	NA	IGHJ2-06*02
56	0.0	IGHV1-01*01	NA	IGHJ2-05*02
56	0.000213174282832	IGHV1-02*01	NA	IGHJ2-05*02
56	0.0	IGHV2-01*01	NA	IGHJ2-05*02
56	0.0117245699514	IGHV1-03*01	NA	IGHJ2-05*02
56	0.00383713943163	IGHV3-01*01	NA	IGHJ2-05*02
56	0.000135377185616	IGHV2-02*01	NA	IGHJ2-05*02
56	0.0097758974746	IGHV4-01*01	NA	IGHJ2-05*02
56	0.0078874578274	IGHV1-04*01	NA	IGHJ2-05*02
56	0.00063952128806	IGHV2-03*01	NA	IGHJ2-05*02
56	0.0047199678019	IGHV1-05*01	NA	IGHJ2-05*02
56	7.779709721600001e-05	IGHV5-01*01	NA	IGHJ2-05*02
56	0.0	IGHV2-04*01	NA	IGHJ2-05*02
56	0.0	IGHV6-01*01	NA	IGHJ2-05*02
56	0.00106588624606	IGHV1-06*01	NA	IGHJ2-05*02
56	0.0	IGHV4-02*01	NA	IGHJ2-05*02
56	0.0112892295062	IGHV2-05*01	NA	IGHJ2-05*02
56	0.0036239524435999998	IGHV1-07*01	NA	IGHJ2-05*02
56	0.0	IGHV2-02*02	NA	IGHJ2-05*02
56	0.0067302242552	IGHV4-01*02	NA	IGHJ2-05*02
56	0.0031976180006000002	IGHV5-01*02	NA	IGHJ2-05*02
56	0.00063952360012	IGHV1-03*02	NA	IGHJ2-05*02
56	0.004354847302	IGHV1-02*02	NA	IGHJ2-05*02
56	0.0	IGHV2-01*02	NA	IGHJ2-05*02
56	0.00043534058183999994	IGHV1-01*02	NA	IGHJ2-05*02
56	0.0	IGHV1-01*01	NA	IGHJ2-03*02
56	0.0	IGHV1-02*01	NA	IGHJ2-03*02
56	0.0	IGHV2-01*01	NA	IGHJ2-03*02
56	0.0	IGHV1-03*01	NA	IGHJ2-03*02
56	0.0	IGHV3-01*01	NA	IGHJ2-03*02
56	0.0	IGHV2-02*01	NA	IGHJ2-03*02
56	0.0	IGHV4-01*01	NA	IGHJ2-03*02
56	0.0	IGHV1-04*01	NA	IGHJ2-03*02
56	0.0	IGHV2-03*01	NA	IGHJ2-03*02
56	0.0	IGHV1-05*01	NA	IGHJ2-03*02
56	0.0	IGHV5-01*01	NA	IGHJ2-03*02
56	0.0	IGHV2-04*01	NA	IGHJ2-03*02
56	0.0	IGHV6-01*01	NA	IGHJ2-03*02
56	0.0	IGHV1-06*01	NA	IGHJ2-03*02
56	0.0	IGHV4-02*01	NA	IGHJ2-03*02
56	0.00063952221762	IGHV2-05*01	NA	IGHJ2-03*02
56	0.00042634814508000005	IGHV1-07*01	NA	IGHJ2-03*02
56	0.0	IGHV2-02*02	NA	IGHJ2-03*02
56	0.0	IGHV4-01*02	NA	IGHJ2-03*02
56	0.00042634814508000005	IGHV5-01*02	NA	IGHJ2-03*02
56	0.0	IGHV1-03*02	NA	IGHJ2-03*02
56	0.0	IGHV1-02*02	NA	IGHJ2-03*02
56	0.0	IGHV2-01*02	NA	IGHJ2-03*02
56	0.0	IGHV1-01*02	NA	IGHJ2-03*02
56	0.0	IGHV1-01*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV1-02*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV2-01*01	IGHD1-01*01	IGHJ1-01*01
56	0.000213174445595	IGHV1-03*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV3-01*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV2-02*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV4-01*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV1-04*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV2-03*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV1-05*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV5-01*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV2-04*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV6-01*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV1-06*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV4-02*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV2-05*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV1-07*01	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV2-02*02	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV4-01*02	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV5-01*02	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV1-03*02	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV1-02*02	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV2-01*02	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV1-01*02	IGHD1-01*01	IGHJ1-01*01
56	0.0	IGHV1-01*01	IGHD1-01*01	IGHJ1-02*21
56	2.07475613169603e-08	IGHV1-02*01	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV2-01*01	IGHD1-01*01	IGHJ1-02*21
56	0.0001410540861886299	IGHV1-03*01	IGHD1-01*01	IGHJ1-02*21
56	1.0190763097697835e-05	IGHV3-01*01	IGHD1-01*01	IGHJ1-02*21
56	3.9804330967359306e-18	IGHV2-02*01	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV4-01*01	IGHD1-01*01	IGHJ1-02*21
56	2.750516182606109e-18	IGHV1-04*01	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV2-03*01	IGHD1-01*01	IGHJ1-02*21
56	9.676844184257908e-08	IGHV1-05*01	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV5-01*01	IGHD1-01*01	IGHJ1-02*21
56	2.2852023723900755e-09	IGHV2-04*01	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV6-01*01	IGHD1-01*01	IGHJ1-02*21
56	1.257391617365189e-06	IGHV1-06*01	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV4-02*01	IGHD1-01*01	IGHJ1-02*21
56	3.196961588223108e-16	IGHV2-05*01	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV1-07*01	IGHD1-01*01	IGHJ1-02*21
56	0.002113224563997792	IGHV2-02*02	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV4-01*02	IGHD1-01*01	IGHJ1-02*21
56	0.0004202688887034027	IGHV5-01*02	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV1-03*02	IGHD1-01*01	IGHJ1-02*21
56	7.03415639793606e-05	IGHV1-02*02	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV2-01*02	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV1-01*02	IGHD1-01*01	IGHJ1-02*21
56	0.0	IGHV1-01*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-02*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV2-01*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-03*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV3-01*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV2-02*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV4-01*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-04*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV2-03*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-05*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV5-01*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV2-04*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV6-01*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-06*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV4-02*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV2-05*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-07*01	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV2-02*02	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV4-01*02	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV5-01*02	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-03*02	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-02*02	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV2-01*02	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-01*02	IGHD1-01*01	IGHJ1-03*22
56	0.0	IGHV1-01*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV1-02*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV2-01*01	IGHD1-01*01	IGHJ1-04*01
56	6.416280652245824e-16	IGHV1-03*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV3-01*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV2-02*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV4-01*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV1-04*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV2-03*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV1-05*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV5-01*01	IGHD1-01*01	IGHJ1-04*01
56	5.2728888641595e-10	IGHV2-04*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV6-01*01	IGHD1-01*01	IGHJ1-04*01
56	3.007991424050427e-10	IGHV1-06*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV4-02*01	IGHD1-01*01	IGHJ1-04*01
56	1.2199557712626622e-10	IGHV2-05*01	IGHD1-01*01	IGHJ1-04*01
56	0.0	IGHV1-07*01	IGHD1-01*01	IGHJ1-04*01
56	0.00404415230289882	IGHV2-02*02	IGHD1-01*01	IGHJ1-04*01
